College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"JNMB","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",89503,98687,89503,98687,123525,160799,89503,98687,161593,161593,89503,98687,180349,180349,179360,179360,89503,98687
"JNMB","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD","MECHANICAL ENGINEERING","Phase 1",67167,67167,67167,67167,67167,67167,85493,85493,67167,67167,67167,67167,178486,178486,176165,176165,67167,67167
"JNPASF","JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE","BUILDING SERVICES ENGG","Phase 1",82103,179665,82103,179665,82103,179665,82103,179665,82103,179665,82103,179665,82103,179665,82103,179665,82103,179665
"JNPASF","JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE","DIGITAL TECHNIQUES FOR DESIGN AND PLANNING","Phase 1",76565,76565,83420,154914,102123,102123,76565,76565,89524,89524,83875,140365,165972,166854,175061,175061,113521,113521
"JNPASF","JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE","B.PLANNING","Phase 1",97858,97858,168792,168792,148580,148580,97858,97858,154401,154401,97858,97858,97858,171734,179035,179035,97858,97858
"JNPL","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",54954,54954,161862,161862,84960,88666,54954,54954,81279,87518,136561,136561,124888,124888,134917,153457,134112,134112
"JNPL","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR","COMPUTER SCIENCE AND ENGINEERING","Phase 1",40581,40581,80814,80814,68952,79912,40581,40581,63282,63282,112956,112956,101753,114193,81874,110855,88408,93400
"JNPL","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",54200,86412,152188,158331,120901,128638,111255,111255,103274,121850,149158,149158,133607,169688,156837,171486,160737,160737
"JNPL","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",86975,94078,177351,177351,178696,178696,178757,178757,154536,154536,178998,178998,174887,174887,176554,176554,86975,94078
"JNPL","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR","MECHANICAL ENGINEERING","Phase 1",144674,144674,144674,144674,162196,162196,144674,144674,161685,167219,144674,144674,180044,180044,178406,178406,164281,164281
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","BIO-TECHNOLOGY","Phase 1",25003,25003,120677,120677,45570,52033,25003,25003,48570,48570,96180,96180,108035,108035,58176,99658,49309,62995
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","CHEMICAL ENGINEERING","Phase 1",24889,24889,46313,68482,41167,41167,66472,66472,40140,40140,34093,34093,93982,93982,51115,61433,33805,65910
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","CIVIL ENGINEERING","Phase 1",16640,16640,34721,34721,24043,24043,16640,16640,18187,27838,41826,51994,26009,31362,20169,24038,22884,23004
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",2602,2602,7113,7113,3665,4559,3568,3568,3417,4121,7077,7077,9265,10560,10205,10342,3393,3422
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","COMPUTER SCIENCE AND ENGINEERING","Phase 1",894,1062,1743,3194,1563,1563,894,1062,1516,1516,1140,4380,4476,5419,2803,4843,1383,1399
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",1695,1695,3464,3464,1859,2067,1695,7089,2486,2941,5707,5707,6597,7833,7839,10500,1782,2150
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",2954,3559,7792,7792,3659,4810,7483,7483,3994,4786,3378,3559,11361,11361,11842,11842,4309,4309
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",6762,7584,18333,18333,10427,10427,6762,7584,7952,11269,8932,29712,16272,16272,18352,18352,11419,11419
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","GEO INFORMATICS","Phase 1",48385,48385,148294,148294,78634,78634,147453,147453,66741,90606,118835,161520,120462,120462,95759,102845,110569,110569
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","MECHANICAL ENGINEERING","Phase 1",9442,15959,23490,35678,17413,24737,9442,15959,18668,18668,16702,43053,34714,34714,33418,33418,15614,29378
"JNTH","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD","METALLURGICAL ENGINEERING","Phase 1",37046,39721,77126,77126,60041,67667,37046,86421,53145,67376,86081,138066,79412,79569,57950,70184,70737,70737
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","CIVIL ENGINEERING","Phase 1",42398,44781,94036,94036,79419,79419,56508,56508,55658,55658,76963,110250,67834,73711,80531,92226,81274,81274
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","Phase 1",4968,5701,14928,14928,7258,8072,4968,5701,7230,9324,12524,12524,18356,21689,19058,29328,6386,6936
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",12156,12156,20047,23534,14953,14953,12156,139828,13646,13646,21239,24203,28727,28727,39599,39599,14070,14070
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",19193,21616,48721,54833,26574,34818,101657,101657,21939,28439,80396,80396,51399,51399,58255,58255,26820,27148
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","BTECH MECHANICAL WITH MTECH MANUFACTURING  SYSTEMS","Phase 1",34686,39536,34686,55473,60120,60120,34686,39536,41776,57469,69149,69149,79505,108733,99761,152611,42697,118647
"JNTHMT","JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE","BTECH MECHANICAL WITH MTECH THERMAL ENGG","Phase 1",41652,41652,101584,150213,80362,109603,41652,41652,53697,111902,79553,79553,90577,100035,101455,101455,42726,130353
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","CIVIL ENGINEERING","Phase 1",78374,78374,151410,151410,136859,150483,134235,134235,131415,131415,137799,158058,160118,165831,148307,170391,78374,117603
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","COMPUTER SCIENCE AND ENGINEERING","Phase 1",20025,20025,26500,26500,29970,31262,20025,20025,26077,26077,45226,59841,48575,48575,42078,44981,28222,28222
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",26243,26243,58907,59333,38542,38542,47337,47337,34876,34876,32288,42787,64985,64985,74521,75093,38599,38599
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",52413,52413,138784,156761,83385,83385,52413,52413,87384,87384,155532,160059,126777,126777,135129,135129,119758,127841
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","MECHANICAL ENGINEERING","Phase 1",93688,93688,158098,158098,162403,162417,93688,162508,144400,151844,148725,148725,175216,179036,168323,171189,152830,152830
"JNTM","JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI","MINING ENGINEERING","Phase 1",88695,88695,173038,173038,177463,177463,178224,178224,135255,135255,179353,179353,171323,179199,172612,179364,88695,88695
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","CIVIL ENGINEERING","Phase 1",99440,99440,140332,160879,178752,178752,99440,146617,140195,143574,179790,179790,177658,177658,177872,177872,145639,145639
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","COMPUTER SCIENCE AND ENGINEERING","Phase 1",29649,29649,59207,59207,37359,37359,68824,68824,40221,42997,69286,69286,65252,65252,64300,64300,44565,44565
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",40450,40450,74016,74016,55286,55286,40450,40450,58673,58673,40450,121061,129782,129782,82522,141178,76483,133698
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",70348,70348,161600,161600,131195,131195,95330,95330,93480,128199,162599,162599,166746,166746,173478,176377,158711,158711
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","MECHANICAL ENGINEERING","Phase 1",103232,103232,146637,148655,146649,146649,103232,103232,103232,103232,103232,103232,171835,171835,158830,168126,103232,103232
"JNTR","JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA","TEXTILE TECHNOLOGY / TEXTILE ENGINEERING","Phase 1",132593,132593,177562,177562,132593,177819,132593,132593,180113,180113,132593,132593,178076,178076,132593,132593,132593,132593
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","CIVIL ENGINEERING","Phase 1",47206,47879,70271,70271,55239,76445,47206,47879,66133,72345,65208,77400,116882,116882,99478,167273,85003,126082
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",17466,17852,36672,41664,23839,24310,17466,138463,23051,31837,19072,19072,48713,48713,35720,35720,21498,23993
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","COMPUTER SCIENCE AND ENGINEERING","Phase 1",12046,12046,19056,19056,15020,15020,20774,20774,13788,18101,20001,32512,23476,27753,24801,24801,13794,18002
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",14790,14790,28583,33163,20920,22073,14790,14790,21751,26206,23320,23320,32280,32280,32224,35007,17208,19337
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",19023,19102,37090,58537,26268,26268,163377,163377,31813,31844,24870,79501,37914,37914,47231,47231,23998,26963
"JNTS","JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR","MECHANICAL ENGINEERING","Phase 1",54107,57604,104557,138800,90797,120523,54107,57604,79793,108716,90906,144156,135994,158673,107347,167797,124370,124370
"JNWN","JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY","CIVIL ENGINEERING","Phase 1",113388,113388,172748,172748,150267,150267,113388,113388,173363,173363,113388,113388,180177,180177,176105,180316,113388,141317
"JNWN","JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",35244,35244,62149,63975,53524,57124,35244,74512,49166,49166,79909,79909,88922,88922,91882,91882,51227,73417
"JNWN","JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",44333,44333,84047,126537,72533,72533,44333,44333,51657,58961,98975,152130,119776,134505,132316,132316,74861,102116
"JNWN","JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",69327,69327,136149,164675,89117,93496,69327,69327,103797,103797,69327,94280,150487,150487,153250,153250,154831,154831
"JNWN","JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY","MECHANICAL ENGINEERING","Phase 1",84870,84870,174839,174839,84870,84870,84870,84870,84870,84870,173679,173679,172510,178448,84870,176867,84870,84870
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",52981,57705,105967,105967,99174,99174,52981,57705,86866,86866,141057,145402,168889,168889,119119,119119,77593,77593
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",62330,62330,131585,131585,80711,87569,79906,79906,79393,79393,131712,131712,163813,163813,166737,172181,72434,75741
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",67571,67571,132875,141759,98775,98775,67571,67571,88127,94949,121467,153002,168478,168478,173092,173764,83670,83670
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",74484,74484,161224,161224,102347,102347,74484,103963,94289,102542,74484,164787,169590,172627,177227,177227,86066,86066
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",100682,100682,137405,151842,129694,129694,100682,100682,142104,143913,155478,155478,170638,175526,175110,175110,160336,160336
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",69110,69110,147567,153503,111594,111594,98176,98176,91104,105320,143146,143146,167226,173743,169112,172803,84079,84079
"JOGI","JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",146749,152922,146749,152922,146749,159854,146749,152922,146749,152922,146749,152922,179435,179435,173489,173489,146749,152922
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 1",64039,64039,148556,148556,136139,136139,64039,115383,99781,99781,84443,102834,176483,176483,178408,178408,152984,152984
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","CIVIL ENGINEERING","Phase 1",120916,120916,120916,157359,120916,120916,120916,120916,150107,150107,154432,154432,120916,120916,120916,120916,120916,120916
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",55607,55607,145785,145785,105131,105131,55607,55607,91925,91925,76047,76047,168998,168998,173106,173106,104150,104150
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",93862,93862,156903,156903,131115,131115,108575,108575,111724,115469,109229,109229,174417,174417,178084,180081,105598,161394
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",109661,109661,160009,160009,157227,157227,109661,109661,159589,159589,135136,135136,180312,180312,159128,159128,109661,109661
"JPNE","JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","Phase 1",137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568,137568
"KCEA","KSHATRIYA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","Phase 1",159382,159382,159382,159382,159382,171093,159382,159382,159382,159382,159382,159382,159382,159382,159382,159382,159382,159382
"KCEA","KSHATRIYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",85715,85715,156290,156290,120116,120116,85715,85715,112856,112856,152679,155079,174576,174576,175845,178947,147191,147191
"KCEA","KSHATRIYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",107584,107584,157162,157162,149598,149598,107584,107584,133060,133060,152024,152024,176571,176571,163658,163658,107584,107584
"KCEA","KSHATRIYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900,99900
"KCEA","KSHATRIYA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","Phase 1",171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224,171224
"KDDW","KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN","CIVIL ENGINEERING","Phase 1",,111377,,169153,,171427,,111377,,161095,,171459,,168546,,171198,,111377
"KDDW","KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,90838,,148477,,125409,,109642,,109050,,152163,,165372,,151713,,154072
"KDDW","KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,103343,,156035,,146482,,145450,,145068,,164266,,165887,,168472,,164648
"KDDW","KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",,90196,,164582,,158249,,90196,,152598,,141537,,166970,,167771,,90196
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",83363,100535,161197,161197,140349,140349,83363,100535,130090,136369,83363,117789,165483,165483,106990,163967,141591,146686
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",52216,52216,98665,133987,72279,75531,52216,52216,72737,72737,66694,66694,144312,161605,171046,171046,57301,57301
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",45415,45415,88008,99439,63955,63955,61564,61564,60899,60899,75525,113210,127974,134114,158363,166073,48210,56855
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",49456,50052,104325,121215,72872,74215,49456,67311,71574,71574,93408,103385,156758,158704,166564,168400,55561,55561
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",54942,62617,114623,141608,84981,84981,54942,62617,81726,82204,108175,108175,165962,168850,165816,177370,67502,73352
"KGRH","KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",86320,86320,158883,158883,146162,174956,86320,86320,144794,146304,162016,162016,169977,173265,112853,174822,86320,86320
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","Phase 1",62338,62338,115155,115155,83976,97731,83535,83535,75200,99373,69664,69664,121070,176028,113000,133774,136851,136851
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",17806,17806,44465,44465,25707,25707,17806,17806,23460,25228,20661,39891,60293,60293,58994,74325,20583,20812
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","Phase 1",13977,13977,30555,38677,21232,21232,13977,63547,18957,18957,27016,27016,48589,48589,50695,50695,17938,17938
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",17096,17096,41673,41673,25203,25203,25204,25204,22148,22148,26326,26326,56037,56037,66947,73276,19942,19942
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE & ENGINEERING (NETWORKS)","Phase 1",28460,28460,56802,56802,33848,33848,127333,127333,37331,38903,51302,57173,64622,77232,97424,97424,34729,34729
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 1",29331,29331,65815,65815,38969,38969,29331,29331,42059,42059,52369,54956,79128,90126,124903,168270,34646,36223
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",29346,29346,58636,58636,39160,39160,126492,126492,36084,39117,59261,59372,74897,74897,88904,90713,37118,37118
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS COMMUNICATION AND INSTRUMENTATION ENGINEERING","Phase 1",50156,50156,121887,154811,76275,80782,50156,50156,57324,76433,50156,81921,126249,130864,146979,177578,56829,56829
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",41369,51190,108158,131912,57205,70969,41369,148230,69295,72983,60655,60655,99800,99800,102185,102185,71141,71141
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","INFORMATION TECHNOLOGY","Phase 1",25570,25570,62269,62269,33354,34816,76270,76270,33684,33935,44402,66640,76611,76611,93309,94565,32781,32781
"KITS","KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","Phase 1",61448,76444,145999,145999,84612,121615,61448,76444,101418,101418,85724,109560,131166,177593,152657,180127,100233,122020
"KITW","KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN","CIVIL ENGINEERING","Phase 1",,140149,,140149,,140149,,140149,,140149,,140149,,140149,,140149,,140149
"KITW","KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,61331,,123723,,80892,,61331,,81567,,94999,,166983,,180358,,109653
"KITW","KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,91764,,152931,,136726,,126891,,126404,,130194,,179276,,179450,,161168
"KITW","KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",,137838,,153493,,146951,,137838,,151834,,139509,,175508,,158097,,137838
"KLRT","KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA","CIVIL ENGINEERING","Phase 1",68258,92089,145058,160279,173696,173696,68258,92089,164845,164845,68258,92089,177744,177744,168556,168556,68258,92089
"KLRT","KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA","COMPUTER SCIENCE AND ENGINEERING","Phase 1",73120,73120,115643,115643,108935,115102,73120,73120,91901,91901,160719,160719,165854,165854,165533,165533,113439,113439
"KLRT","KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",79710,79710,129930,129930,127458,127458,80415,80415,94452,94452,122793,122793,168645,168645,145667,176940,129836,156339
"KLRT","KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",92244,92244,126819,126819,139742,139742,92244,92244,112302,112302,129651,129651,171205,171205,162448,162448,92244,92244
